normalized	AD1	AD5	AD6	AD8	AP2	AP3	AP4	AP5	AP6	AP7	CON1	CON3	CON4	CON5	CON6	CON8
83060f4da8b5d59469fa63dcb7fb9ae4	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8383a9394d839568543ff7a5decb1956	0.0	48.0	0.0	0.0	7.0	0.0	75.0	26.0	10.0	28.0	0.0	0.0	57.0	21.0	6.0	0.0
838d0736efd9295506133747708054b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
8400b734c4ae6e29f117f0898c88e998	0.0	0.0	17.0	4.25	0.0	6.5	12.25	0.0	7.0	8.5	0.0	7.25	0.0	0.0	0.0	0.0
8431ce797c88c8ae073512bf2145e2ae	0.0	31.0	9.0	0.0	12.0	22.0	18.0	26.0	18.0	28.0	11.0	15.0	0.0	18.0	0.0	6.0
8475722b5af046e39bbcf71852911d88	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850fc8381d6fc19a74e163682a3c65f4	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
853cddc1b946f0d43a0716ac206af2bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
8570b079ecb551d3b852a2decf2f34f6	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85ed3d8c30f1cf7ad10a011d18724cab	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88176c6a714b06d688c7281005f30f8e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88ee1afef4d1eef84df08ed59359d002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
893084e9acd8dab780c2194205954fda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
89a6c15cf31792ba04d17860e9492227	247.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	125.0	0.0	0.0	0.0
8ae299fe8aa39820660e7e6746ff1aae	0.0	0.0	19.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bb80798528ee07dc94c4a66868cd392	119.0	0.0	0.0	0.0	31.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
8c8cd1cc4122ee8bbed77056f0065457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
8cbb635faeb95440eb5b52abe134ac3d	338.0	1237.0	91.0	207.0	366.0	233.0	465.0	318.0	764.0	200.0	0.0	0.0	176.0	296.0	106.0	98.0
8cef63ffe031742d411b2cf7039528d9	0.0	66.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0	9.0	20.0	0.0	0.0	0.0	0.0	14.0
8d0c34bb6dc7de3524ce44b28eb15257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
8d78ce934c43a8b36ce2c5ab4318a192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
8e8d8626220eac1ef6f7fb2080aa938f	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
8e9e6e5f622f9a4a5196e7eea6fa6d7a	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8eff78d0b5b6f6333392c4f9148cb540	13.5	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	3.75	0.0	0.0	0.0	0.0
9066cdf0811ee0e606b6f0ef73860609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
90fc910ad1434734b1e55c6a5c7ab9eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
91d440a73841493d3eb3092b020e3319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
92c3e9828b72f5125d67007e640f2785	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9323bba95371261842328729e8a5c2fb	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939ebd9bd7a6eae4062b93537a84c65d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	25.0	21.0	0.0	70.0
942c85a5ce30e27155622d82ef326bc2	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	2.67	8.33	67.67	0.0	0.0	0.0	0.0
94ef16ff9afb7eb33a92518cb4c063cb	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952c1fdc4c8295d4742b25f65e8c514a	0.0	16.0	0.0	0.0	11.75	15.75	13.5	10.0	0.0	0.0	7.25	0.0	18.25	15.75	0.0	10.25
95d3dbd617f91106ba8cc3bcb26f8d9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
96603dabde822238f48c2994b45788db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
967238c58c08cdaadb0d9beb32588307	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96f1df5356b17e2d4b6eefc878357fcb	0.0	59.0	28.0	133.0	322.0	357.0	131.0	286.0	95.0	154.0	32.0	312.0	14.0	71.0	47.0	126.0
971577d146be3b80cdc7fed9a7ef1533	0.0	0.0	0.0	0.0	0.0	28.5	0.0	0.0	0.0	36.5	0.0	0.0	0.0	0.0	0.0	0.0
973360718cfb0d1806d43527cb25adb3	140.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97ccb7279e702b364b30af7401d483ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	7.0	23.0	70.0
987e547ebf8cab92d43f1d4dd99e0552	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
98c96cf1a8d4ce090682ec03dc56cc0f	0.0	0.0	119.0	0.0	0.0	0.0	99.0	29.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0
98f02b7aa870b3d271333bc9660db91f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
98fcc7e4135d41152d2db711de5c1255	0.0	9.33	0.0	1.67	2.33	5.0	10.67	9.67	2.33	6.33	0.0	0.0	3.0	0.0	2.33	2.33
9a9f34bd312afabc037651632ab4294c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
9aa6b6dc6d70c5e763d47a4353144107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
9b3495085364f87a3bbadad3fe0fe52a	0.0	0.0	0.0	0.0	0.0	16.0	16.0	0.0	5.0	12.0	9.0	0.0	0.0	10.0	0.0	7.0
9c27410265c4c0f8558f6d01a3282755	0.0	33.0	0.0	12.0	0.0	150.0	159.0	81.0	41.0	42.0	30.0	79.0	10.0	21.0	32.0	103.0
9c7bd185ed83458005e4f6cfd7f9a096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d1231e9a3e3361b978bbff3c3b158a8	0.0	7.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d5e0ad5255570159134088975331f19	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d81ad3b3c4fa998c967ca91c2278849	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e194cf62ff1a0452c4436c017a595a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
9e7125a102db8951720ec539b4e78113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
9eae7c99eef0776c8920ba9ab0c2b8b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
a08e51322ac5413f32389f362e518aef	228.0	5.25	90.25	52.25	49.25	0.0	22.25	13.5	38.5	40.5	60.25	9.0	79.0	69.25	76.25	0.0
a0ed3c259f6fceaaed3ef1b212339fb9	25.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0
a18f63fbb021cb27d0fa3fe66101b7ed	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1b177320d5a1f43a414ff5bf50d6490	62.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2219a9d615b767a7a93a2d7973dcc69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	4.25	0.0	0.0	0.0	0.0	0.0	7.0
a25f3714d9c6e1182774b9f1708c264b	0.0	561.0	107.0	169.0	327.0	96.0	704.0	551.0	447.0	0.0	831.0	458.0	796.0	772.0	390.0	1220.0
a30e6cf2f96f909077895294fe9cdb23	0.0	4.75	5.5	7.75	0.0	0.0	0.0	10.0	6.25	14.0	6.0	0.0	20.0	15.25	19.75	9.25
a33e83f023ba5e1cd862d4fb4860c07b	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a395edbcb5a5d2fdd42e3a3baffd555d	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
a3aea2eefdb2882f03e08556a089f85c	0.0	0.0	0.0	0.0	132.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3ff16ae7ca90d2955fac77ebffc08e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a47b4dc7cfdd15e4a610732ce5d2a494	0.0	8.5	8.25	6.25	0.0	0.0	0.0	8.5	3.5	2.75	2.5	0.0	18.25	10.25	0.0	1.5
a5b1bb2d17ef157e0f0dcf77b0276bd7	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	60.0	0.0	23.0	0.0	0.0	0.0
a5e2f15ca16051f06368b83adff956e3	0.0	0.0	0.0	0.0	0.0	2.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a6bde860f1975c36c1c92f76851a0c6c	29.0	158.0	35.0	0.0	19.0	39.0	98.0	24.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
a6ec8ace9ba7d81d66cdb368ea2981b7	0.0	11.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a71cdb983f4aa92f7986bbba79bdf852	0.0	26.75	8.75	40.75	84.5	68.5	58.75	40.25	59.0	75.25	51.5	0.0	17.75	11.0	13.0	45.5
a7a3757df1cc2c6c776b071cc2bb45e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7c079da939ab8ea89e4b4531c4e0588	14.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a83260ae5efd41945859904e88a99c81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0
a8c1c05eb02c629d48ea5650f8f49118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
a8eb3e86e896febff5f3e223f84ba94b	0.0	34.0	9.0	5.0	4.0	5.5	7.0	13.5	5.5	6.0	4.0	23.5	18.5	7.0	7.5	18.5
a98806e7219f134139c7c08cb513dff0	0.0	213.0	0.0	51.0	73.0	0.0	60.0	176.0	62.0	0.0	32.0	60.0	88.0	58.0	53.0	81.0
a9a0015052b629976dfce94f3aa37c1c	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	9.0	0.0	0.0	3.0
a9e655b715af0d6d1678bfb882216f1e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
aae071649568194b47df46feee11da03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
ab44862dfbb39d25dd3f5f93a63244c7	129.0	62.0	19.0	19.0	0.0	45.0	36.0	96.0	32.0	0.0	0.0	0.0	42.0	0.0	40.0	33.0
ab562aadf89a7b6e0439c1309aac25c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	0.0	0.0	0.0	0.0	7.0
ab7e99e2abf0e0abe74672af0eeb2dd3	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac1a97cb6ef73c044b75b06c16c343bc	0.0	21.0	68.0	160.0	140.0	308.0	414.0	196.0	142.0	108.0	36.0	195.0	13.0	25.0	110.0	147.0
acc18bd166c367b52d66b8300fe75431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	3.5	9.0	0.0
ad7fef1eb05c4d800c4aa48761a6cfc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
adf57f5765096438bf7bbd04326d627a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ae36f0cd816a360f704fc02e23d77b28	0.0	0.0	0.0	0.0	10.33	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.67	0.0	0.0	0.0
ae7f6b4b755c6bbd1eea0fe8a466909f	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af10a138550c12fd6312e6db89d4a813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
af8d8c5035e2e91ae2e5f55c67224a88	0.0	0.0	7.0	0.0	31.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
b029c3969abc11b1fc37e198e5cd264e	0.0	0.0	0.0	0.0	3.0	0.0	11.5	11.5	1.5	95.5	0.0	0.0	4.5	0.0	3.5	12.0
b05cb6d606346e0838a1658e7f5d81cf	34.0	0.0	0.0	12.0	19.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	14.0
b11d516ae81b6b7b860daa2be226649a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0
b15d7a4b2fbf7682696a9ba03f953641	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1bc415e9c5d9d60f5e4dca30d4da9b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
b20b8aa4bd244d965316a278875a1469	0.0	190.75	72.25	60.5	79.75	104.75	103.0	66.75	123.5	56.5	30.0	72.75	87.5	68.75	78.75	212.25
b21bbd9f9a9ee207b793d76c06672371	0.0	0.0	4.75	5.0	3.5	9.5	0.0	3.25	4.75	4.5	5.5	3.25	15.5	16.25	15.0	10.25
b3dcc0fd3cd0c82ded1f95e29eb47ffe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0
b4cc321368085c41af257f75e83793b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5
b4ec94217791dc0bab580d4288ade796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	11.0	0.0	0.0
b529c8dda4b277b828ebe9b9bdc087bb	0.0	0.0	0.0	0.0	24.0	21.5	65.5	27.5	0.0	22.5	0.0	0.0	0.0	0.0	0.0	0.0
b5cb8a7e242db4016e15c5bf0943a9ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
b62296fda4210afbee8b33ffff02a04b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
b6635d67cb594473ddba9f8cfba5d13d	0.0	24.0	0.0	0.0	0.0	1.67	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6c1a8ba78f65c4a4e96627ccc53ac86	1391.0	2680.0	3236.0	2380.0	5200.0	3963.0	3196.0	4706.0	937.0	895.0	40.0	0.0	716.0	856.0	3236.0	75.0
b6f5a4399f6bd346ea7f591db5595a02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
b7409db20419d9921bb75f9b0129d9ad	0.0	28.0	0.0	0.0	0.0	11.5	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8aac847144c04285bc3bb3f60a2782f	110.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b91b43523a9a623c12d1f6d81fe9109a	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9b10828ba7f31fb7ff57afdcdcb097a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	24.0	0.0	26.0
baab695bd57246eb38ec8cbe91b87b20	0.0	102.0	32.25	31.75	42.5	55.25	51.75	35.5	65.25	34.25	0.0	38.25	36.25	33.75	40.5	106.75
bae39ec91c3bbfe88c9a61bdd9a3cd0a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
bae843c436b8cf33023622fdcf2fd7c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
bb6295910294ee12c63ceb279a77862c	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bbcfe9ddd51ab083d446b0bb03f59068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bbf314ff5ed38dd900afce7ad8750a10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	14.0
bc5355f3a294bc01a50e64cd8fdd2151	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc870ddc91fc262ea74d6247a1d07076	45.0	10.0	0.0	0.0	0.0	38.0	13.0	22.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
bccbf865db1bae1077517bd21170722d	20.0	0.0	0.0	0.0	6.5	12.5	11.5	5.5	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0
bddee504424cb052101e5a151585d733	71.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	53.0	16.0	0.0	0.0
bf049c9a4193cfd12d1742544a6f764c	117.0	6.0	10.0	72.0	14.0	48.0	84.0	132.0	15.0	0.0	22.0	81.0	0.0	0.0	42.0	87.0
bf3c0011f140eaca642a4816236a5897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
bf72f1454587c6b069dfa8ff3e42ff84	0.0	0.0	96.0	0.0	0.0	0.0	0.0	35.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	27.0
c0028e84ca13284d9d090359d70675f3	0.0	0.0	0.0	0.0	0.0	92.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c049ceac629663b633fcfb00df36d77c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c052a9548dafdb7e60155e80657eceeb	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c08d56a2152f3584bc080b7234a0c6eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
c0ced053b7bc5a9f80a2def2ff5d208d	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c129a59d5e98f814e0d02634b04f88d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.25	3.0	0.0
c1a63e2da7ca4e2a04fed8822dee335b	0.0	0.0	0.0	0.0	0.0	7.5	15.0	5.5	0.0	6.5	5.5	0.0	0.0	4.5	0.0	0.0
c1ed9ef4fcc459687603cc299ad66f57	0.0	10.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	23.0	0.0	20.0	0.0	0.0	13.0
c398ca4d4866208a95890ca567be7730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
c433f31e4fe69a210d1081400785aa2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
c4fb58da9aff3c83c971c488ebd3cb70	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c625a1db96ab91c4bc591c0964ad2e53	62.0	10.0	0.0	0.0	5.0	0.0	9.5	0.0	3.5	19.0	75.5	8.0	93.0	44.5	11.0	80.5
c688087587cfda9b14e8d46ca3016fa4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0
c68da04e2127a198e9df423c0f133308	0.0	17.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	9.0	8.0	0.0	11.0	0.0	4.0	11.0
c7257bd17077580eef9a39f461d4106d	0.0	119.0	13.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	9.0
c728a625f2af18289115ab4b7627ff71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
c7626433e891f24b9b2ce2a22e4408f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c76f665700ef7f180098d2f07e135253	23.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c7e9700eba384f1ae9d29e2a4225d3f5	0.0	0.0	0.0	9.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c80631da280c0bb3921d4fd9e2f163b3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8b7e5ee0a6ebe6aeea605224e9a491c	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c958cbbf678c72d81532c9524793133f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
c98a88d7223d51f3036702ae226208e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0
ca24aba12f71cec6b04f7c7bbf858970	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb7b937fdccf682f018b57aa6b9d92b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	64.5	1.75	0.0
cbcac742ee0fe0fc0887caec139df345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
cc317363688ee459f5eabf6de028af01	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc317e92246b4428b3aee0ede910c48c	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0
cc835cc7ebc38d0e1d73df0367a8a232	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
ccb2f7758da8224d78b4320a96557bf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ccd8d159fb729f3445532bc326600d8d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
cd33d521d1dfcb297336e993ca998d2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0
cd80dd1cd9e3c865247031431704a396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
ce186b1b765739648883b5233c15b2bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.25	0.0	0.0	3.25
ce2c967a3c7bf7381e7ae5d2835091a4	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
cedd868c934a96c93be6be397d6906f3	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
