"OTUID"	"AD1"	"AD5"	"AD6"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"	"Taxon"	"Confidence"
"9aa6b6dc6d70c5e763d47a4353144107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.99904352631138
"9b3495085364f87a3bbadad3fe0fe52a"	0	0	0	0	0	16	16	0	5	12	9	0	0	10	0	7	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__unidentified"	0.999999261756858
"9c27410265c4c0f8558f6d01a3282755"	0	33	0	12	0	150	159	81	41	42	30	79	10	21	32	103	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__uncultured_bacterium"	0.891301151031601
"9c7bd185ed83458005e4f6cfd7f9a096"	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.919177942722255
"9d1231e9a3e3361b978bbff3c3b158a8"	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999636834806693
"9d5e0ad5255570159134088975331f19"	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999983836292244
"9d81ad3b3c4fa998c967ca91c2278849"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998760852383313
"9e194cf62ff1a0452c4436c017a595a5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998543815439956
"9e7125a102db8951720ec539b4e78113"	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus"	0.999999167181792
"9eae7c99eef0776c8920ba9ab0c2b8b4"	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter"	0.997006198945074
"a08e51322ac5413f32389f362e518aef"	912	21	361	209	197	0	89	54	154	162	241	36	316	277	305	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.99592821522987
"a0ed3c259f6fceaaed3ef1b212339fb9"	25	0	0	0	0	0	17	0	0	0	0	0	0	0	0	44	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006; s__uncultured_bacterium"	0.851048575153771
"a18f63fbb021cb27d0fa3fe66101b7ed"	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified"	0.996218172700781
"a1b177320d5a1f43a414ff5bf50d6490"	62	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999978542747495
"a2219a9d615b767a7a93a2d7973dcc69"	0	0	0	0	0	0	0	0	26	17	0	0	0	0	0	28	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.739969657679011
"a25f3714d9c6e1182774b9f1708c264b"	0	561	107	169	327	96	704	551	447	0	831	458	796	772	390	1220	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter"	0.999999211450461
"a30e6cf2f96f909077895294fe9cdb23"	0	19	22	31	0	0	0	40	25	56	24	0	80	61	79	37	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.99436966343281
"a33e83f023ba5e1cd862d4fb4860c07b"	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli"	0.999999995141404
"a395edbcb5a5d2fdd42e3a3baffd555d"	0	15	0	0	0	0	0	0	0	0	14	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__unidentified"	0.975808698748678
"a3aea2eefdb2882f03e08556a089f85c"	0	0	0	0	132	0	244	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999814144019
"a3ff16ae7ca90d2955fac77ebffc08e5"	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999922082544085
"a47b4dc7cfdd15e4a610732ce5d2a494"	0	34	33	25	0	0	0	34	14	11	10	0	73	41	0	6	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999959934007116
"a5b1bb2d17ef157e0f0dcf77b0276bd7"	0	0	0	0	0	7	0	0	0	0	60	0	23	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995871632833
"a5e2f15ca16051f06368b83adff956e3"	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999954894911
"a6bde860f1975c36c1c92f76851a0c6c"	29	158	35	0	19	39	98	24	0	64	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999977691458943
"a6ec8ace9ba7d81d66cdb368ea2981b7"	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.999923830284627
"a71cdb983f4aa92f7986bbba79bdf852"	0	107	35	163	338	274	235	161	236	301	206	0	71	44	52	182	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__unidentified"	0.997421283936242
"a7a3757df1cc2c6c776b071cc2bb45e3"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis"	0.999953013168036
"a7c079da939ab8ea89e4b4531c4e0588"	14	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999986355318133
"a83260ae5efd41945859904e88a99c81"	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_organism"	0.994339525119112
"a8c1c05eb02c629d48ea5650f8f49118"	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001; s__unidentified"	0.850286590215647
"a8eb3e86e896febff5f3e223f84ba94b"	0	68	18	10	8	11	14	27	11	12	8	47	37	14	15	37	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_goldsteinii"	0.857156608513377
"a98806e7219f134139c7c08cb513dff0"	0	213	0	51	73	0	60	176	62	0	32	60	88	58	53	81	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999671684281
"a9a0015052b629976dfce94f3aa37c1c"	0	4	0	0	0	0	0	0	0	7	8	0	9	0	0	3	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__uncultured_bacterium"	0.970664053521859
"a9e655b715af0d6d1678bfb882216f1e"	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	19	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999963578772655
"aae071649568194b47df46feee11da03"	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999626700985
"ab44862dfbb39d25dd3f5f93a63244c7"	129	62	19	19	0	45	36	96	32	0	0	0	42	0	40	33	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.8940970883749
"ab562aadf89a7b6e0439c1309aac25c4"	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	14	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.99999973356464
"ab7e99e2abf0e0abe74672af0eeb2dd3"	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group"	0.999789890709719
"ac1a97cb6ef73c044b75b06c16c343bc"	0	21	68	160	140	308	414	196	142	108	36	195	13	25	110	147	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_organism"	0.987482669881007
"acc18bd166c367b52d66b8300fe75431"	0	0	0	0	0	0	0	0	0	0	0	0	13	14	36	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.764569181440623
"ad7fef1eb05c4d800c4aa48761a6cfc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999917777794504
"adf57f5765096438bf7bbd04326d627a"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__uncultured_bacterium"	0.999795131399254
"ae36f0cd816a360f704fc02e23d77b28"	0	0	0	0	31	0	0	0	0	18	0	0	11	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__Eubacterium_sp."	0.972673702494659
"ae7f6b4b755c6bbd1eea0fe8a466909f"	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.892263387335206
"af10a138550c12fd6312e6db89d4a813"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.939976476673191
"af8d8c5035e2e91ae2e5f55c67224a88"	0	0	7	0	31	0	0	0	0	10	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_lentus"	0.859610897844807
"b029c3969abc11b1fc37e198e5cd264e"	0	0	0	0	6	0	23	23	3	191	0	0	9	0	7	24	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__unidentified"	0.968836046032962
"b05cb6d606346e0838a1658e7f5d81cf"	34	0	0	12	19	0	0	15	0	0	0	0	9	0	4	14	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella"	0.999999998096568
"b11d516ae81b6b7b860daa2be226649a"	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001; s__uncultured_bacterium"	0.986103507865221
"b15d7a4b2fbf7682696a9ba03f953641"	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis"	0.999688520671487
"b1bc415e9c5d9d60f5e4dca30d4da9b7"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.925257950383973
"b20b8aa4bd244d965316a278875a1469"	0	763	289	242	319	419	412	267	494	226	120	291	350	275	315	849	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.898855686451419
"b21bbd9f9a9ee207b793d76c06672371"	0	0	19	20	14	38	0	13	19	18	22	13	62	65	60	41	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.879670516833484
"b3dcc0fd3cd0c82ded1f95e29eb47ffe"	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus"	0.996433172803417
"b4cc321368085c41af257f75e83793b3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium"	0.751180883473819
"b4ec94217791dc0bab580d4288ade796"	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Coriobacteriaceae_UCG-002; s__uncultured_bacterium"	0.999937553872369
"b529c8dda4b277b828ebe9b9bdc087bb"	0	0	0	0	48	43	131	55	0	45	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999737057196
"b5cb8a7e242db4016e15c5bf0943a9ce"	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999503221333
"b62296fda4210afbee8b33ffff02a04b"	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.795030714575314
"b6635d67cb594473ddba9f8cfba5d13d"	0	144	0	0	0	10	21	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus"	0.86119135961325
"b6c1a8ba78f65c4a4e96627ccc53ac86"	1391	2680	3236	2380	5200	3963	3196	4706	937	895	40	0	716	856	3236	75	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.99999982838091
"b6f5a4399f6bd346ea7f591db5595a02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999997640648593
"b7409db20419d9921bb75f9b0129d9ad"	0	56	0	0	0	23	27	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006"	0.984962632481125
"b8aac847144c04285bc3bb3f60a2782f"	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99964611524895
"b91b43523a9a623c12d1f6d81fe9109a"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium"	0.984937102199786
"b9b10828ba7f31fb7ff57afdcdcb097a"	0	0	0	0	0	0	0	0	0	0	0	0	22	24	0	26	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.994417706585306
"baab695bd57246eb38ec8cbe91b87b20"	0	408	129	127	170	221	207	142	261	137	0	153	145	135	162	427	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.836672479313874
"bae39ec91c3bbfe88c9a61bdd9a3cd0a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.993186195651413
"bae843c436b8cf33023622fdcf2fd7c9"	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999921519349412
"bb6295910294ee12c63ceb279a77862c"	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999934684135726
"bbcfe9ddd51ab083d446b0bb03f59068"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998218594161707
"bbf314ff5ed38dd900afce7ad8750a10"	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	14	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium"	0.992715557113959
"bc5355f3a294bc01a50e64cd8fdd2151"	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium"	0.867302080534446
"bc870ddc91fc262ea74d6247a1d07076"	45	10	0	0	0	38	13	22	0	8	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_danieliae"	0.952628182784457
"bccbf865db1bae1077517bd21170722d"	40	0	0	0	13	25	23	11	0	0	12	6	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.835020996897783
"bddee504424cb052101e5a151585d733"	71	0	36	0	0	0	0	0	0	0	43	0	53	16	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995898321927
"bf049c9a4193cfd12d1742544a6f764c"	117	6	10	72	14	48	84	132	15	0	22	81	0	0	42	87	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_Clostridiales"	0.871768774862406
"bf3c0011f140eaca642a4816236a5897"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Lactobacillus_vaginalis"	0.793706626248031
"bf72f1454587c6b069dfa8ff3e42ff84"	0	0	96	0	0	0	0	35	0	60	0	0	0	0	0	27	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.856495932766473
"c0028e84ca13284d9d090359d70675f3"	0	0	0	0	0	92	64	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.89677564054992
"c049ceac629663b633fcfb00df36d77c"	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified"	0.830935183676564
"c052a9548dafdb7e60155e80657eceeb"	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999968905623731
"c08d56a2152f3584bc080b7234a0c6eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.978147105828672
"c0ced053b7bc5a9f80a2def2ff5d208d"	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999515290151201
"c129a59d5e98f814e0d02634b04f88d2"	0	0	0	0	0	0	0	0	0	0	0	0	13	1	12	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.99997892096073
"c1a63e2da7ca4e2a04fed8822dee335b"	0	0	0	0	0	15	30	11	0	13	11	0	0	9	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.99999971920318
"c1ed9ef4fcc459687603cc299ad66f57"	0	10	0	0	0	0	14	0	0	0	23	0	20	0	0	13	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas"	0.922924220978881
"c398ca4d4866208a95890ca567be7730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999733939970112
"c433f31e4fe69a210d1081400785aa2e"	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995933220843
"c4fb58da9aff3c83c971c488ebd3cb70"	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium"	0.855198293103983
"c625a1db96ab91c4bc591c0964ad2e53"	124	20	0	0	10	0	19	0	7	38	151	16	186	89	22	161	"d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__Mucispirillum_schaedleri"	0.88025577503282
"c688087587cfda9b14e8d46ca3016fa4"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.835438358602104
"c68da04e2127a198e9df423c0f133308"	0	17	0	0	0	0	7	0	0	9	8	0	11	0	4	11	"d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_Desulfovibrionales"	0.99987347997522
"c7257bd17077580eef9a39f461d4106d"	0	119	13	0	0	22	0	0	0	0	0	0	28	0	0	9	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999994292112921
"c728a625f2af18289115ab4b7627ff71"	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999847192967
"c7626433e891f24b9b2ce2a22e4408f4"	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.997999808225581
"c76f665700ef7f180098d2f07e135253"	23	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured"	0.768828896904548
"c7e9700eba384f1ae9d29e2a4225d3f5"	0	0	0	9	0	36	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus"	0.989712019802445
"c80631da280c0bb3921d4fd9e2f163b3"	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.99803563899339
"c8b7e5ee0a6ebe6aeea605224e9a491c"	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.973330615778331
"c958cbbf678c72d81532c9524793133f"	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999917102294375
"c98a88d7223d51f3036702ae226208e4"	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter"	0.821945270101733
"ca24aba12f71cec6b04f7c7bbf858970"	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.767402456753363
"cb7b937fdccf682f018b57aa6b9d92b2"	0	0	0	0	0	0	0	0	0	0	9	0	0	258	7	0	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium"	0.999999523215422
"cbcac742ee0fe0fc0887caec139df345"	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium"	0.70115939629516
"cc317363688ee459f5eabf6de028af01"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999021064524044
"cc317e92246b4428b3aee0ede910c48c"	115	0	0	0	0	0	0	0	0	15	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.99999919329846
