"V1"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Kruskal_test"	"Dunn_AD.AP"	"Dunn_AD.CON"	"Dunn_AP.CON"	"AD_mean"	"AD_SD"	"AP_mean"	"AP_SD"	"CON_mean"	"CON_SD"	"total"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"
"fa18371d7062793ea19a315790b69117"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Peptostreptococcaceae"	" g__Peptoclostridium"	" s__uncultured_bacterium"	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"0.000111234705228031"	"0.000272468269497573"	"3.70782350760104e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000667408231368187"	"0"	"0"	"0"	"0"	"0"
"5d2f0d410604218eab1553c0ba95e87b"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__Anaerovorax"	" s__uncultured_bacterium"	"0.586071357998473"	"1"	"1"	"1"	"0"	"0"	"3.24522546203898e-05"	"7.94914648228327e-05"	"4.52376105494108e-05"	"0.000110809063028802"	"2.58966217232668e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000194713527722339"	"0"	"0"	"0"	"0"	"0"	"0.000271425663296465"	"0"	"0"	"0"
"a9a0015052b629976dfce94f3aa37c1c"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__[Eubacterium]_brachy_group"	" s__uncultured_bacterium"	"0.461316886403639"	"1"	"1"	"0.66314163266617"	"8.48311300433111e-05"	"0.000137643799202136"	"8.78580214373572e-05"	"0.000215207322332031"	"0.000219861883553549"	"0.000299382654849088"	"0.000130850345011406"	"0"	"0.000319197446420429"	"0.000189789333839438"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000527148128624143"	"0.000593251761216166"	"0"	"0.000610707742417046"	"0"	"0"	"0.000115211797688083"
"783d1e50542235ebffaed7e3cc5ffd6d"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__Family_XIII_UCG-001"	" s__uncultured_bacterium"	"0.58746474680206"	"1"	"1"	"1"	"7.63067531476536e-05"	"0.000186912609140265"	"3.76534377588674e-05"	"9.22317095708705e-05"	"0.000244847518766962"	"0.000403048070967232"	"0.000119602569891161"	"0"	"0"	"0"	"0.000457840518885921"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000225920626553204"	"0.000519095291064145"	"0"	"0.000949989821537626"	"0"	"0"	"0"
"90fc910ad1434734b1e55c6a5c7ab9eb"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	" s__uncultured_bacterium"	"0.586071357998473"	"1"	"1"	"1"	"7.5999392004864e-06"	"1.86159731173672e-05"	"0"	"0"	"1.28013108542315e-05"	"3.1356679631619e-05"	"6.80041668490596e-06"	"0"	"4.55996352029184e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7.68078651253888e-05"
"bc870ddc91fc262ea74d6247a1d07076"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Streptococcaceae"	" g__Streptococcus"	" s__Streptococcus_danieliae"	"0.0462835584105868"	"1"	"0.130659753840683"	"0.0722457530266971"	"0.000726273779008746"	"0.000949087036135188"	"0.000792615869244364"	"0.00085037009010164"	"0"	"0"	"0.000506296549417703"	"0.00253907352028438"	"0.000455996352029184"	"0.000474473334598596"	"0"	"0.00088809946714032"	"0"	"0"	"0.0022211830722469"	"0.0006328189650976"	"0.0012992381739798"	"0"	"0.000602455004141878"	"0"	"0"	"0"	"0"	"0"	"0"
"22b84641981d2389b1938b0e5dbdad21"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelatoclostridiaceae"	" g__Erysipelatoclostridium"	" s__[Clostridium]_cocleatum"	"0.36787944117144"	"0.66201408575954"	"0.66201408575954"	"1"	"6.57851457140978e-05"	"0.000161140039654179"	"0"	"0"	"0"	"0"	"2.19283819046993e-05"	"0"	"0"	"0"	"0"	"0.000394710874284587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"ee906f614e4ebc7b3a733dddb7312508"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelatoclostridiaceae"	" g__Erysipelatoclostridium"	" s__unidentified"	"0.112406272461496"	"0.356886030673304"	"1"	"0.103038807827163"	"4.74473334598596e-05"	"0.000116221756632339"	"0.000333823614763381"	"0.000517745931621257"	"0"	"0"	"0.000127090316074413"	"0"	"0"	"0.000284684000759157"	"0"	"0"	"0"	"0.00125596583772921"	"0"	"9.73567638611693e-05"	"0.000649619086989901"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"9171265989ee178c441ad28afbf9dffa"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelatoclostridiaceae"	" g__Erysipelatoclostridiaceae"	" s__uncultured_bacterium"	"0.36787944117144"	"0.66201408575954"	"0.66201408575954"	"1"	"2.27998176014592e-05"	"5.58479193521016e-05"	"0"	"0"	"0"	"0"	"7.5999392004864e-06"	"0"	"0.000136798905608755"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"1f200ef50380f90d7630860660aa1a2f"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__Erysipelotrichaceae"	" s__uncultured_bacterium"	"0.120314388400899"	"0.224117799936391"	"0.224117799936391"	"1"	"0.000254022275218966"	"0.000476040424129294"	"0"	"0"	"0"	"0"	"8.46740917396553e-05"	"0.000338543136037917"	"0.00118559051527588"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4493e43c6ebf1a3f28f4d12497eb4698"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__Faecalibaculum"	" s__uncultured_bacterium"	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"0.00136449667679035"	"0.0033423206138597"	"0.000454832225596784"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00818698006074211"	"0"	"0"
"46564d59d3c490d0845a3519e8379869"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__uncultured"	" s__unidentified"	"0.363705813441411"	"0.471263772544085"	"1"	"1"	"0.000377975864854612"	"0.000592907334851231"	"0"	"0"	"0.000260116260659112"	"0.00063715211241561"	"0.000212697375171241"	"0"	"0"	"0.00128107800341621"	"0"	"0.000986777185711466"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00156069756395467"	"0"	"0"	"0"
"af8d8c5035e2e91ae2e5f55c67224a88"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Staphylococcales"	" f__Staphylococcaceae"	" g__Staphylococcus"	" s__Staphylococcus_lentus"	"0.283427563611112"	"1"	"1"	"0.341362198808958"	"8.90245453389292e-05"	"0.000218064710663643"	"0.000449969300609605"	"0.000792729763771295"	"0"	"0"	"0.000179664615316178"	"0"	"0"	"0"	"0.000534147272033575"	"0"	"0"	"0.00194674704848028"	"0"	"0"	"0"	"0"	"0.000753068755177348"	"0"	"0"	"0"	"0"	"0"	"0"
"1b1866acfc4e964443f0a1ab12a7216d"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptococcales"	" f__Peptococcaceae"	" g__uncultured"	" s__uncultured_bacterium"	"0.586071357998473"	"1"	"1"	"1"	"5.64238560063195e-05"	"0.000138209656535755"	"4.18655279243071e-05"	"0.000102549181226793"	"0"	"0"	"3.27631279768755e-05"	"0.000338543136037917"	"0"	"0"	"0"	"0"	"0"	"0.000251193167545843"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"a395edbcb5a5d2fdd42e3a3baffd555d"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptococcales"	" f__Peptococcaceae"	" g__uncultured"	" s__unidentified"	"0.586071357998473"	"1"	"1"	"1"	"0.000118618333649649"	"0.000290554391580848"	"0"	"0"	"0.000173031763688048"	"0.000423839530329557"	"9.72166991125658e-05"	"0"	"0"	"0.000711710001897893"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00103819058212829"	"0"	"0"	"0"	"0"	"0"
"9b3495085364f87a3bbadad3fe0fe52a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__UCG-010"	" g__UCG-010"	" s__unidentified"	"0.155290372971444"	"0.161073600948238"	"0.93866128117769"	"1"	"9.86777185711466e-05"	"0.000241710059481269"	"0.000481083685321309"	"0.0004430546871112"	"0.000266079347797708"	"0.000325216838788785"	"0.000281946917230055"	"0"	"0"	"0"	"0"	"0.00059206631142688"	"0"	"0"	"0.000935234977788169"	"0.000778854110889354"	"0"	"0.000268730517037515"	"0.000903682506212817"	"0.000667408231368187"	"0"	"0"	"0.000660240327479202"	"0"	"0.000268827527938861"
"eef5233fe8f458a87e488b0141cbf062"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Christensenellales"	" f__Christensenellaceae"	" g__Christensenellaceae"	" s__Christensenella_sp."	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"2.98846452692607e-05"	"7.32021320537678e-05"	"9.96154842308688e-06"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000179307871615564"	"0"	"0"	"0"	"0"
"5d06951cab74f080ed1f8581c7cbfdf6"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_vadinBB60_group"	" f__Clostridia_vadinBB60_group"	" g__Clostridia_vadinBB60_group"	" s__unidentified"	"0.0486727478201494"	"0.869561996903713"	"0.491143577326228"	"0.0427227020503894"	"0.000675200934012856"	"0.000663402202915775"	"0.00120133646093789"	"0.000915175938408548"	"0.000247188233840069"	"0.000605485043327939"	"0.000707908542930273"	"0"	"0.00118559051527588"	"0.000521920668058455"	"0"	"0.00167752121570949"	"0.000666173205033309"	"0.000376789751318764"	"0.00233808744447042"	"0.00194713527722339"	"0.00177168841906337"	"0.000322476620445018"	"0.000451841253106409"	"0.00148312940304042"	"0"	"0"	"0"	"0"	"0"
"e8ad6d88ff8cddfcfd8a4d724cee15e1"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_vadinBB60_group"	" f__Clostridia_vadinBB60_group"	" g__Clostridia_vadinBB60_group"	" s__uncultured_bacterium"	"0.186005544125545"	"0.895239468536212"	"1"	"0.675218126049618"	"0.00013044537443582"	"0.000274040081836955"	"0.00107066502714763"	"0.00171083194792074"	"0.000334174894099322"	"0.000561140174513091"	"0.000511761765227592"	"0"	"0.000683994528043776"	"0"	"0"	"9.86777185711466e-05"	"0"	"0.000125596583772921"	"0.000584521861117606"	"0.000486783819305846"	"0.000708675367625347"	"0"	"0.00451841253106409"	"0"	"0.00134480903711673"	"0"	"0.000660240327479202"	"0"	"0"
"064ad1ad889da847966bdb0600059b99"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Incertae_Sedis"	" s__uncultured_organism"	"0.120314388400899"	"0.224117799936391"	"1"	"0.224117799936391"	"0"	"0"	"0.00483136463551413"	"0.00819143431578935"	"0"	"0"	"0.00161045487850471"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00923134890730972"	"0.0197568389057751"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"46c4bb9712e0a90290c4cbcf56d860a3"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Incertae_Sedis"	" s__uncultured_Clostridiales"	"0.363705813441411"	"0.471263772544085"	"1"	"1"	"0.000132193136584359"	"0.000230616341869154"	"0"	"0"	"0.00012440342901088"	"0.000304724923329205"	"8.55321885317463e-05"	"0.000564238560063195"	"0"	"0"	"0.000228920259442961"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000746420574065278"	"0"	"0"	"0"
"ccd8d159fb729f3445532bc326600d8d"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Incertae_Sedis"	" s__uncultured_bacterium"	"0.390782286844792"	"0.52858501576143"	"1"	"1"	"0.000450392011773127"	"0.000554337419626569"	"1.94840620372535e-05"	"4.77260101080036e-05"	"0.000459409947620337"	"0.000767427965148064"	"0.000309762007143573"	"0.00107205326412007"	"0"	"0.00118618333649649"	"0"	"0"	"0.000444115470022206"	"0"	"0.000116904372223521"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00183212322725114"	"0.000924336458470883"	"0"	"0"
"41b3129038117b7c9e14dda9ef77dbd1"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Incertae_Sedis"	" s__Clostridium_sp."	"0.304020094753029"	"0.54424570439473"	"0.54424570439473"	"1"	"0"	"0"	"0.000404214854366638"	"0.000696595741262138"	"0.000691444381738344"	"0.00162405919962232"	"0.000365219745368327"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00169511339724106"	"0.000730175728958769"	"0"	"0"	"0"	"0.00400444938820912"	"0"	"0"	"0"	"0.00014421690222094"	"0"
"79e3e1a15fc3c30b2c6b9b0a46830a5a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Ruminococcaceae"	" s__uncultured_bacterium"	"0.36787944117144"	"0.66201408575954"	"1"	"0.66201408575954"	"0"	"0"	"5.67914455856821e-05"	"0.000139110063439957"	"0"	"0"	"1.8930481861894e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000340748673514092"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3111f9924447489571a8ab8981721b20"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__[Eubacterium]_siraeum_group"	" s__uncultured_bacterium"	"0.120314388400899"	"1"	"0.224117799936391"	"0.224117799936391"	"0"	"0"	"0"	"0"	"0.000128920694391141"	"0.00023896486984229"	"4.2973564797047e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000179307871615564"	"0"	"0.000594216294731282"	"0"	"0"
"801703b9ac2077fb6039e27673fe9250"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	" s__mouse_gut"	"0.36787944117144"	"0.66201408575954"	"1"	"0.66201408575954"	"0"	"0"	"1.62261273101949e-05"	"3.97457324114163e-05"	"0"	"0"	"5.40870910339829e-06"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9.73567638611693e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14bbdef7888394af48a13ea2bd927db7"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__uncultured"	" s__[Clostridium]_leptum"	"0.194151119375864"	"0.654060430199227"	"0.193930881865217"	"1"	"0"	"0"	"0.000373545520417962"	"0.000670712011715362"	"0.000168837643460592"	"0.000244101578775482"	"0.000180794387959518"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000584521861117606"	"0"	"0"	"0"	"0.00165675126139016"	"0.000593251761216166"	"8.9653935807782e-05"	"0"	"0.000330120163739601"	"0"	"0"
"02ec4fe076ee71a55f438dc91ac645ba"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__uncultured"	" s__uncultured_bacterium"	"0.283427563611112"	"1"	"1"	"0.341362198808958"	"6.83994528043776e-05"	"0.000167543758056305"	"0"	"0"	"0.000341832872994738"	"0.00065261751326243"	"0.000136744108599705"	"0"	"0.000410396716826265"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00162855397977879"	"0"	"0"	"0.000422443258189639"
"d47c3e0c088f9573cf1fef5c3a32b048"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Anaerotruncus"	" s__uncultured_bacterium"	"0.0235456677392217"	"0.102809102910502"	"0.0311725540893542"	"1"	"0.00156066465159193"	"0.00121973541843023"	"0.000396702560171253"	"0.000594659844428113"	"0.000204859953490805"	"0.000361991420717547"	"0.000720742388417997"	"0.00349827907239181"	"0.00168718650250798"	"0.00237236667299298"	"0.000991987790919496"	"0.00029603315571344"	"0.000518134715025907"	"0"	"0"	"0.00150902983984812"	"0"	"0.000268730517037515"	"0.000602455004141878"	"0.000889877641824249"	"0"	"0.000339282079120581"	"0"	"0"	"0"
"1bcc8306e8924428b96b4731de22e4cc"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Negativibacillus"	" s__unidentified"	"0.791235382510855"	"1"	"1"	"1"	"0.00057801819366182"	"0.00124571205224704"	"9.94181508746945e-05"	"0.000154029414545501"	"6.17970584600173e-05"	"0.000151371260831985"	"0.000246411134332177"	"0.00310331208034757"	"0.000364797081623347"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000295281403177228"	"0"	"0.000301227502070939"	"0.000370782350760104"	"0"	"0"	"0"	"0"	"0"
"f864a9bb7b607fb3e1fa9c79b238c56d"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__UBA1819"	" s__uncultured_bacterium"	"0.120314388400899"	"1"	"0.224117799936391"	"0.224117799936391"	"0"	"0"	"0"	"0"	"0.000142012885976137"	"0.000220329911596622"	"4.73376286587123e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000444938820912125"	"0"	"0.000407138494944697"	"0"	"0"	"0"
"b029c3969abc11b1fc37e198e5cd264e"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Ruminococcus"	" s__unidentified"	"0.0218877456483195"	"0.0173186005332298"	"0.390249640216633"	"0.637591590810659"	"0"	"0"	"0.00289992308740788"	"0.00565150331198282"	"0.0003395268802825"	"0.000396382459827675"	"0.0010798166558968"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000376789751318764"	"0"	"0.00111960278440345"	"0.00135829445461525"	"0.000161238310222509"	"0.0143836132238873"	"0"	"0"	"0.000610707742417046"	"0"	"0.000504759157773291"	"0.000921694381504666"
"668316497189c0c158711815de76dec2"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	" s__uncultured_Clostridiales"	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"2.26188052747054e-05"	"5.54045315144009e-05"	"7.53960175823513e-06"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000135712831648232"	"0"	"0"	"0"
"fb07aa62419f07119874d68515a83da1"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	" s__uncultured_bacterium"	"0.286295133644625"	"1"	"0.366467860071877"	"0.86371494310594"	"7.4019245003701e-05"	"0.000181309381405121"	"0.000182693796176972"	"0.000344973314681586"	"0.00147393256733715"	"0.00211953225543198"	"0.00057688186950594"	"0"	"0"	"0"	"0"	"0"	"0.000444115470022206"	"0"	"0"	"0"	"0.000236225122541782"	"0.000859937654520047"	"0"	"0"	"0.00112067419759727"	"0.00237497455384407"	"0.00534794665258154"	"0"	"0"
"2a7a5cb9153f70133cb37251e8374117"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	" s__unidentified"	"0.0155995946388996"	"0.101894357554476"	"0.0176678738053753"	"1"	"0.00014801657785672"	"0.000362565089221903"	"0.00154326031804605"	"0.0016765101307305"	"0.0029176021707509"	"0.00253183767749703"	"0.00153629302221789"	"0"	"0"	"0"	"0"	"0.00088809946714032"	"0"	"0.000251193167545843"	"0.00198737432779986"	"0.000681497347028185"	"0.00100395677080257"	"0.000591207137482532"	"0.00474433315761729"	"0.00326288468668891"	"0.00152411690873229"	"0"	"0.00376336986663145"	"0.00165849437554081"	"0.00729674718691194"
"db79c4d460a806bc26e762c2be4c76d4"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_oxidoreducens_group"	" s__uncultured_bacterium"	"0.36787944117144"	"0.66201408575954"	"0.66201408575954"	"1"	"4.70198800052662e-05"	"0.000115174713779795"	"0"	"0"	"0"	"0"	"1.56732933350887e-05"	"0.000282119280031597"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"e41375bd06424fdf1659448e6416bfd2"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	" s__uncultured_Clostridiales"	"0.944016064093462"	"1"	"1"	"1"	"0.0232980834272413"	"0.0283162863794323"	"0.0114453176469224"	"0.0207975146549614"	"0.026431632545543"	"0.0424623234764605"	"0.0203916778732356"	"0.0680471703436213"	"0.0436388508891929"	"0"	"0"	"0.00108545490428261"	"0.0270170244263509"	"0.0038306958050741"	"0.00169511339724106"	"0.0536435768875043"	"0.00679147227307624"	"0"	"0.00271104751863845"	"0.110567296996663"	"0"	"0.0189997964307525"	"0.00310312953915225"	"0.00122584366887799"	"0.0246937286378125"
"1c6bc1a18afda1dc4316e54d7cecab99"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	" s__Lachnospiraceae_bacterium"	"0.36787944117144"	"0.66201408575954"	"1"	"0.66201408575954"	"0"	"0"	"0.00104658521150757"	"0.00256359974053635"	"0"	"0"	"0.00034886173716919"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00627951126904542"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"fb2395b2587180bb262f26c5bb10a5c2"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	" s__uncultured_bacterium"	"0.0132425266389874"	"1"	"0.0125483439873926"	"0.133187487311685"	"0.0113228356730191"	"0.0122700200545889"	"0.00404815228725616"	"0.00420978444627978"	"0.000281628838793092"	"0.000689846951895617"	"0.00521753893302277"	"0.0345313998758675"	"0.0127678978568171"	"0"	"0.00946203739030904"	"0.00828892835997632"	"0.00288675055514434"	"0.00113036925395629"	"0.00099368716389993"	"0.00165506498563988"	"0.00791354160514971"	"0.0018273675158551"	"0.0107688831990361"	"0"	"0"	"0"	"0"	"0"	"0.00168977303275855"
"3c118102f97c7b184f46f5a5328dafb1"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	" s__Clostridiales_bacterium"	"0.804337191285628"	"1"	"1"	"1"	"0.000356098181355717"	"0.000872258842654572"	"0.000941335943971685"	"0.00230579273927176"	"0.000615298407108347"	"0.000985147701159119"	"0.000637577510811916"	"0"	"0"	"0"	"0.0021365890881343"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00564801566383011"	"0"	"0"	"0.00223926172219583"	"0.00145252872045425"	"0"	"0"
"78e755f22b31aebfc49ec971c9e25f82"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__GCA-900066575"	" s__uncultured_bacterium"	"0.53562074109292"	"1"	"1"	"0.820638435280054"	"0.000988031118489866"	"0.00154795287818406"	"0.000185098589353908"	"0.000453397096026034"	"0.000833466221204924"	"0.00149064588696244"	"0.0006688653096829"	"0.00332900750437285"	"0.00259917920656635"	"0"	"0"	"0"	"0"	"0"	"0.00111059153612345"	"0"	"0"	"0"	"0"	"0.00378197997775306"	"0"	"0.000949989821537626"	"0"	"0"	"0.000268827527938861"
"bf049c9a4193cfd12d1742544a6f764c"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_ventriosum_group"	" s__uncultured_Clostridiales"	"0.364212689142605"	"1"	"0.47665651105948"	"1"	"0.00388323196058107"	"0.00274443401676215"	"0.00273820530005715"	"0.00289435031551119"	"0.00193868730385896"	"0.00165105886502079"	"0.0028533748548324"	"0.00660159115273938"	"0.00410396716826265"	"0.000284684000759157"	"0.000763067531476536"	"0.00621669626998224"	"0.00532938564026647"	"0.00087917608641045"	"0.00280570493336451"	"0.00408898408216911"	"0.00779542904387882"	"0.000859937654520047"	"0"	"0.00163144234334446"	"0.00363098440021517"	"0"	"0"	"0.00302855494663975"	"0.00334114213295441"
"fe033ae5b9559770d1b4b40cfc3f41c0"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_xylanophilum_group"	" s__uncultured_bacterium"	"0.256015518389494"	"0.29676574830167"	"1"	"1"	"0.0106912268546261"	"0.0113224842034609"	"0.0018149660708239"	"0.00113198128128751"	"0.00418081696795918"	"0.0052762229517205"	"0.00556233663113638"	"0.0307510015234441"	"0.0145918832649339"	"0.00109128866957677"	"0.0122853872567722"	"0.00187487665285179"	"0.00355292376017765"	"0"	"0.00169511339724106"	"0.0018984568952928"	"0.00354337683812673"	"0.00209609803289262"	"0.00165675126139016"	"0.0146088246199481"	"0.00152411690873229"	"0.00400352853362285"	"0.00264096130991681"	"0.00230747043553504"	"0"
