"Row.names"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"
"1e088f9138870333c0385bb506f3f8b0"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660240327479202	0	0
"1e1143b781d6fb2c3c607275ab84f2f7"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	""	0	0	0	0	0	0	0	0	0	0.000118112561270891	0	0	0	0	0	0	0	0
"1e4a25e88c4c547b41d40a6f630c3896"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0.0089713931050048	0.00278157774737802	0	0.00160244181610072	0	0	0	0	0	0	0	0.00331350252278033	0	0	0	0	0	0
"1e7899bf6421f1f36b3a84fdfe5e1bfe"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000648976059994231	0
"1ef8eb325e4c5613e7c5d580951f6217"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0.00233656233266806	0	0	0	0	0	0	0	0	0
"1f001c2c28e0efe142b711ae98db6335"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__ASF356"	" s__uncultured_bacterium"	0	0.00145918832649339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1f200ef50380f90d7630860660aa1a2f"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__Erysipelotrichaceae"	" s__uncultured_bacterium"	0.000338543136037917	0.00118559051527588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1f78872e14ef66392dbb931869c134ad"	"d__Bacteria"	" p__Actinobacteriota"	" c__Actinobacteria"	" o__Bifidobacteriales"	" f__Bifidobacteriaceae"	" g__Bifidobacterium"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00356529776838769	0	0
"1f7fe50110d76705b612812e25966029"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0	0	0	0	0	0.00118650352243233	0	0	0	0	0
"20f78d29e3b8a9354bd440d0d1316e34"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Bacillales"	" f__Bacillaceae"	" g__Bacillus"	" s__Lactobacillus_vaginalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407138494944697	0	0	0
"2173688f3c2254db2cf905a6c350bf79"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Oscillospiraceae"	" g__Oscillibacter"	" s__uncultured_bacterium"	0.0017491395361959	0	0	0	0.00167752121570949	0	0	0	0.00116828116633403	0	0	0	0.00311457174638487	0	0	0	0	0
"21a1e0c27c5db9fe1d5d9cc3a7a044ea"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__[Eubacterium]_nodatum_group"	""	0	0	0	0	0.000394710874284587	0	0	0	0	0	0	0	0	0	0	0.000198072098243761	0	0
"22b84641981d2389b1938b0e5dbdad21"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelatoclostridiaceae"	" g__Erysipelatoclostridium"	" s__[Clostridium]_cocleatum"	0	0	0	0	0.000394710874284587	0	0	0	0	0	0	0	0	0	0	0	0	0
"23389a84b5739cc81c733bc0db2d22a7"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0.000394966992044236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2338e16dcfef0e1b5cb27da81fe59664"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	""	""	""	""	0.0235287479546352	0.017875056999544	0.0470677547921807	0.00892789011827547	0.0124333925399645	0.0221317542561066	0.0406932931424265	0.0253097965863923	0.0325658375115611	0.0300596468434418	0.0362786198000645	0.0149107613525115	0	0	0.0153355499762503	0.0242308200184867	0.0173781367176233	0.00391720112139483
"24c4fc8d92f312082431066119d04204"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_vadinBB60_group"	" f__Clostridia_vadinBB60_group"	" g__Clostridia_vadinBB60_group"	" s__uncultured_bacterium"	0	0	0	0	0	0	0.000125596583772921	0	0	0	0	0	0	0	0	0	0	0
"24dc8767676a9e8ba6de699f80d24e7a"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	" s__uncultured_bacterium"	0	4.55996352029184e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"25362e54b2396a81f9e113419dd98905"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000814276989889394	0	0	0
"25a192f0b729be243d04cc593fdfccce"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Oscillospiraceae"	" g__Oscillibacter"	" s__uncultured_bacterium"	0.00169271568018958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"25f70f12e551826633afa8769428f90a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Oscillospiraceae"	""	""	0	0.000547195622435021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2600eb1fc8569dc356b031c82a282aa0"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__[Eubacterium]_coprostanoligenes_group"	" g__[Eubacterium]_coprostanoligenes_group"	""	0	0	0	0.000763067531476536	0.0014801657785672	0.000888230940044412	0.000565184626978146	0.00105213935001169	0	0	0	0	0	0.000493096646942801	0	0.000264096130991681	0	0.000422443258189639
"26672648de2181a2c04ca33e88a1afd1"	"d__Bacteria"	" p__Proteobacteria"	" c__Gammaproteobacteria"	" o__Enterobacterales"	" f__Morganellaceae"	" g__Proteus"	""	0	0.000227998176014592	0	0	0	0.00074019245003701	0	0	0	0	0	0	0	0	0	0	0	0
"26e23794e07c317178b6881a0521e3ce"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153615730250778
"273314edefe5cc51abc11266f8d0c074"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68078651253888e-05
"2734cae6fb1193b99fa501d6168b273e"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_xylanophilum_group"	" s__uncultured_bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264096130991681	0	0
"275f5d7388062a98d2bdce0dd59bfd7d"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_Bacteroidales"	0	0	0.000569368001518315	0	0.00217090980856523	0	0.00094197437829691	0.0025134440028057	0.00219052718687631	0	0.000644953240890035	0.000828375630695082	0	0.00121032813340506	0	0	0	0
"277fdf63cae1ed08041a21be01b91953"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Blautia"	" s__Lachnospiraceae_bacterium"	0.00287761665632229	0.016187870497036	0	0	0	0	0.000502386335091685	0	0	0	0	0	0	0	0	0	0	0
"280bb2b566730f0f4789993ca17ff357"	"d__Bacteria"	" p__Desulfobacterota"	" c__Desulfovibrionia"	" o__Desulfovibrionales"	" f__Desulfovibrionaceae"	" g__Desulfovibrio"	""	0	0	0	0	0	0	0.000125596583772921	0	0	0	0	0	0	0	0	0	0	0
"280cee65d2c6f4f04cb4c12450e0ce84"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__RF39"	" f__RF39"	" g__RF39"	" s__uncultured_bacterium"	0	0	0	0	0	0	0.000313991459432303	0	0.000146035145791754	0	0	0	0	0	0	0	0	0
"283bb90bbef8d5eaa4ff6fddc6725806"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014421690222094	0
"28c8823588cb4b3946d2de7685605e61"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021632535333141	0
"29ba1135e5ed248a64839a8571230863"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0.00303662934143101	0	0	0	0	0	0.00111960278440345	0	0	0.00293696814519166	0.00630329996292176	0	0.00569993892922576	0.00165060081869801	0	0.000806482583816583
"2a7a5cb9153f70133cb37251e8374117"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	" s__unidentified"	0	0	0	0	0	0	0.000251193167545843	0	0	0	0	0	0	0.00152411690873229	0	0.0013204806549584	0	0.00460847190752333
"2ac69717065b96e5ac45137ad1c725a3"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	""	""	""	""	0	0	0.000189789333839438	0	0.000394710874284587	0	0.000188394875659382	0	0	0	0	0	0	0	0	0	0	0
"2b036c10ab6b64e84b22b84711aef6ef"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Acholeplasmatales"	" f__Acholeplasmataceae"	" g__Anaeroplasma"	" s__uncultured_bacterium"	0	0	0	0	0	0	0	0	0	0.00100395677080257	0	0.000301227502070939	0.00155728587319244	0.000313788775327237	0	0.000726264360227123	0.000288433804441881	0.000384039325626944
"2b7c0068298ebe7bad8d7debd9795f6c"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0.000116904372223521	0	0	0	0	0	0	0	0	0	0
"2bd2f1b380bc3255d4532f30690431bf"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__GCA-900066575"	" s__uncultured_bacterium"	0.0020312588162275	0.00136798905608755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2bf06c9a8754351bc68c7fefd8b6151b"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	""	0	0.0010031919744642	0.00170810400455494	0	0	0	0	0.00461772270282909	0.00180110013143163	0	0	0	0	0.00242065626681011	0	0	0.0014421690222094	0.00119052190944353
"2c3a5409306662337b339e7c79e65dda"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135712831648232	0	0	0
"2c72272f87ad3fb1bb14bc3c2477a2d0"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	""	0	0	0	0	0	0	0	0.000116904372223521	0	0	0	0	0	0	0	0	0	0
"2d16b7f72c11e9b2bb521f49193629ec"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__A2"	" s__uncultured_bacterium"	0.00468318004852452	0.00282717738258094	0	0	0.00236826524570752	0.000592153960029608	0	0.00134440028057049	0	0	0	0	0	0	0	0	0	0.000844886516379277
"2d23d5207120d2a9f97aa5863ef04387"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__uncultured"	" s__unidentified"	0	0	0.00128107800341621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2d257553a6e4a29d1049474d2805c1fb"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnoclostridium"	""	0.00321615979236021	0.01062471500228	0	0.0011446012972148	0.00177619893428064	0	0	0.00122749590834697	0.000730175728958769	0	0	0	0.00237300704486466	0	0	0	0	0
"2d54bddc534353d4747ec1ffe430dfd1"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_xylanophilum_group"	" s__uncultured_bacterium"	0	0	0	0	0.00187487665285179	0	0	0	0	0	0	0	0	0	0	0	0	0
"2d7cbd5bbe37bf0a7e96d6a1029236ac"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0	0.000876210874750523	0	0	0	0	0	0	0	0	0
"2e44846592a14c5147ccb92700a49a77"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00349927373563977	0	0
"2eb2b317e3106a477a34836339150858"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__ASF356"	" s__uncultured_bacterium"	0	0.00141358869129047	0.000948946669197191	0	0.00207223208999408	0	0	0.0022211830722469	0.00296938129776566	0.00112206933207347	0	0.00308758189622713	0.00304041527623285	0.000403442711135019	0	0	0	0
"2f2b710b6e43a7e2e0d375c48d9c0c9d"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407138494944697	0	0	0
"2f3367988d9c042e164281d72e718b9b"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0.0170400045139085	0.014546283629731	0	0.00335749713849676	0.0135188474442471	0.00162842339008142	0.00477267018337101	0	0.00501387333885022	0	0	0	0.0164627363737486	0.00206204052357899	0.0129605754224062	0	0	0
"2f37f6dfd5a9e76f2de09f6b7c189a6a"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Rikenellaceae"	" g__Rikenellaceae_RC9_gut_group"	""	0	0	0	0	0	0	0.000376789751318764	0	0	0	0	0	0	0	0	0	0	0
"2f84e0f713ad12b7f80d875da9bd194a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Butyricicoccaceae"	" g__Butyricicoccus"	" s__uncultured_bacterium"	0.00220053038424646	0.0032375740994072	0.000569368001518315	0	0	0	0	0	0.00184977851336222	0	0	0	0	0	0	0	0	0
"30df889925fa7e6e7c2cb1b2d2ce8b45"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_bacterium"	0	0	0	0	0	7.4019245003701e-05	0	0	0	0	0	0	0	0	0	0.000330120163739601	0	0
"3111f9924447489571a8ab8981721b20"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__[Eubacterium]_siraeum_group"	" s__uncultured_bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179307871615564	0	0.000594216294731282	0	0
"31d6aa6610ab0dcb62cc7c884fb6d15f"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	""	0	0.00652074783401733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"32833a4c9aee19c697d504bb90cb45da"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	" s__uncultured_bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135712831648232	0	0	0
"32c2759f0dd9ff9d0820daa70f8f5012"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0.000364797081623347	0	0	0	0	0	0	0	0	0	0	0	0	0.000949989821537626	0	0	0
"338e6f8d061eb6d15b4464f42ba41b7d"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0	0.000584140583167016	0	0	0	0	0	0	0	0	0
"33ca47e9f0205462bd8ce281f2ba04df"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	" s__uncultured_bacterium"	0	0	0	0	0	0	0	0	0	0	0.000859937654520047	0	0	0	0	0	0	0
"34153e727eec04478be507cc5343405a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0	0	0	0	0	0.000519095291064145	0	0	0	0	0
"3422b9ae8482a9d14c0c6fdca9b608ab"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0.000638394892840857	0	0.00152613506295307	0	0	0	0	0	0	0	0.00210859251449657	0.00096403411197627	0.00044826967903891	0.00223926172219583	0	0	0
"348e85fdde75503a9c70539e268160bd"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	""	0	0	0.00128107800341621	0.0031285768790538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3566069e568a445eac1cc7eb548f79f2"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_bacterium"	0.0119054336173334	0.00278157774737802	0.00113873600303663	0.00152613506295307	0.00157884349713835	0	0	0	0.00107092440247286	0	0	0	0	0.00134480903711673	0	0	0	0
"356da847aaba77cabf4595d038fd2b68"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0.00128594809445873	0.0006328189650976	0	0	0	0.00400444938820912	0	0	0	0	0.000844886516379277
"35a3793bfe7609c7fc9f902a17aaf85f"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0.00789933984088473	0.00533515731874145	0.00279939267413171	0.00549408622663106	0.0044404973357016	0	0.00188394875659382	0.00268880056114099	0.00194713527722339	0.0033662079962204	0	0.0069282325476316	0.00311457174638487	0.000224134839519455	0.00488566193933636	0	0	0.00115211797688083
"35e21dd72be7afa8f7dc732852eaa935"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_bacterium"	0.00507814704056875	0.00209758321933425	0	0	0	0	0	0	0	0	0	0	0	0.000493096646942801	0	0	0	0
"363f843a8c637fe3e3bbc5de02733fe5"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0.00326288468668891	0.00170342478034786	0	0	0	0
"36e3241bea3768e4123c414f63716333"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021035488905476	0	0	0
"36e7d485787d726a0e16bff74100463e"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_bacterium"	0	0	0.00550389068134371	0.00282334986646318	0.0059206631142688	0.00125832716506292	0.00313991459432303	0.0044423661444938	0.00107092440247286	0.00183074469969881	0.000591207137482532	0.00384065065140447	0.00363366703744902	0.00461717769410077	0.00481780552351225	0.00184867291694177	0.00656186905105278	0.0013441376396943
"37044cafc044a11885b013464c542d7a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Roseburia"	" s__uncultured_Clostridiales"	0	0	0	0	0	0	0	0	0	0	0	0.000753068755177348	0.00222469410456062	0	0	0	0	0
"370745f4994532cbc8f85559ac466cd5"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	""	0	0	0	0	0	0	0	0	0	0	0	0	0.00207638116425658	0	0	0	0	0
"374fced2de6dd515a1a3b1bc551e96de"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203569247472349	0	0	0
"37f201fc1c3d0347425aff977b59966a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0	0	0	0	0	0	0.000826787928896238	0	0	0	0	0	0	0	0
"38ed7202efb87e3468f28422c76f6a86"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_bacterium"	0	0	0.00189789333839438	0.00343380389164441	0.00513124136569963	0.00288675055514434	0.00313991459432303	0.0038578442833762	0.00287202453390449	0.00637807830862812	0.00532086423734279	0.00353942314933353	0	0.00165859781244397	0.00196783605889937	0.00145252872045425	0.00259590423997693	0.000844886516379277
"397e544c44b9ba06015ca6352cff347d"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Bacteroidaceae"	" g__Bacteroides"	""	0	0	0.000332131334219017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"39ca424228e2fe8224a68252d7c1dfc5"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_bacterium"	0	0	0	0	0	0.000814211695040711	0	0	0.000681497347028185	0	0.000376222723852521	0.000753068755177348	0	0.000806885422270038	0	0	0	0.000422443258189639
"39eb4d3fe8af4312ca2464ba2f4c0166"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Ruminococcus"	""	0	0	0	0	0	0	0	0	0	0	0.00128990648178007	0	0	0.000358615743231128	0	0.00184867291694177	0.00122584366887799	0
"3a44b2d738787e926e9c65457ceafe77"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Rikenellaceae"	" g__Alistipes"	" s__uncultured_bacterium"	0	0	0	0	9.86777185711466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"3af1ce1958d93626781ddb08138c1555"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0.0105791153670771	0	0	0.00207223208999408	0	0	0	0.000584140583167016	0	0	0	0	0	0	0	0	0
"3bf444ae891a8eaacb3203ca1760e075"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	""	0	0	0	0	0.00207223208999408	0	0.000502386335091685	0	0	0	0	0	0	0	0	0	0	0
"3c118102f97c7b184f46f5a5328dafb1"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	" s__Clostridiales_bacterium"	0	0	0	0.0021365890881343	0	0	0	0	0	0	0	0.00564801566383011	0	0	0.00223926172219583	0	0	0
"3cc95b4e921d346d6cd11e2c74d528dc"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000610707742417046	0	0	0
"3d3b82b078ec8acbc61ecf0ed892de0b"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Oscillospiraceae"	""	""	0.00141059640015799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3e30d599c689f3356023ab445fe36eb0"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	""	""	0	0	0	0.00152613506295307	0	0	0	0	0.000681497347028185	0	0	0	0	0	0.00481780552351225	0	0	0
"3e6595ac31223c240b2c73f2061d36d5"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0.000996394002657051	0	0.0014801657785672	0.00236861584011843	0	0	0	0	0.00386971944534021	0	0	0	0	0	0	0
"3f46b2bc8f3d87c25b777b0c7945fac8"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000726264360227123	0	0
"3fa1ee424efcd2e25413a80335310d63"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	" g__Lactobacillus"	""	0	0	0	0	0	0	0	0	0	0.000118112561270891	0	0	0	0	0	0	0	0
"3fdecf19232f899f07783c6b46092604"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	" g__Muribaculaceae"	" s__uncultured_bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000313788775327237	0	0	0	0
